year,month,day,경락일,도매시장,품목,세부품목,거래단량,거래량,규격,등급,가격
2016,7,5,20160705,구미도매시장,복분자,복분자(일반),1.0,33,kg,특,3200
2016,7,5,20160705,부산엄궁도매,복분자,복분자(일반),0.5,150,kg,보통,2200
2016,7,5,20160705,부산엄궁도매,복분자,복분자(일반),0.5,125,kg,특,1950
2016,7,5,20160705,부산엄궁도매,복분자,복분자(일반),1.0,35,kg,특,4700
2016,7,5,20160705,대구북부도매,복분자,복분자(일반),1.0,45,kg,특,4000
2016,7,6,20160706,춘천도매시장,복분자,복분자(일반),2.0,15,kg,특,7075
2016,7,6,20160706,대구북부도매,복분자,복분자(일반),1.0,17,kg,특,6000
2016,7,6,20160706,구미도매시장,복분자,복분자(일반),1.0,3,kg,특,3200
2016,7,6,20160706,구미도매시장,복분자,복분자(일반),1.0,52,kg,특,3800
2016,7,6,20160706,대전노은도매,복분자,복분자(일반),1.0,21,kg,특,1000
2016,7,6,20160706,대구북부도매,복분자,복분자(일반),1.0,16,kg,특,4000
2016,7,6,20160706,충주도매시장,복분자,복분자(일반),0.5,15,kg,특,4500
2016,7,6,20160706,부산엄궁도매,복분자,복분자(일반),0.5,107,kg,특,2200
2016,7,6,20160706,부산엄궁도매,복분자,복분자(일반),1.0,51,kg,특,2900
2016,7,6,20160706,부산엄궁도매,복분자,복분자(일반),0.5,70,kg,보통,2100
2016,7,7,20160707,춘천도매시장,복분자,복분자(일반),1.0,25,kg,특,7075
2016,7,7,20160707,구미도매시장,복분자,복분자(일반),1.0,36,kg,특,5100
2016,7,7,20160707,부산엄궁도매,복분자,복분자(일반),1.0,42,kg,특,4500
2016,7,7,20160707,부산엄궁도매,복분자,복분자(일반),0.5,46,kg,보통,2700
2016,7,8,20160708,춘천도매시장,복분자,복분자(일반),2.0,20,kg,특,6065
2016,7,8,20160708,구미도매시장,복분자,복분자(일반),1.0,16,kg,특,5000
2016,7,8,20160708,구미도매시장,복분자,복분자(일반),1.0,49,kg,특,2580
2016,7,8,20160708,부산엄궁도매,복분자,복분자(일반),0.5,50,kg,특,2600
2016,7,8,20160708,부산엄궁도매,복분자,복분자(일반),1.0,44,kg,특,3800
2016,7,8,20160708,충주도매시장,복분자,복분자(일반),0.5,19,kg,특,3000
2016,7,8,20160708,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,2000
2016,7,9,20160709,안양도매시장,복분자,복분자(일반),1.0,20,kg,특,2500
2016,7,9,20160709,광주서부도매,복분자,복분자(일반),1.0,12,kg,특,500
2016,7,9,20160709,구미도매시장,복분자,복분자(일반),1.0,23,kg,특,1800
2016,7,9,20160709,구미도매시장,복분자,복분자(일반),1.0,17,kg,특,4100
2016,7,9,20160709,부산엄궁도매,복분자,복분자(일반),1.0,35,kg,특,4700
2016,7,9,20160709,부산엄궁도매,복분자,복분자(일반),0.5,155,kg,특,2450
2016,7,9,20160709,안양도매시장,복분자,복분자(일반),1.0,7,kg,상,2000
2016,7,11,20160711,창원내서도매시장,복분자,복분자(일반),1.0,10,kg,특,1000
2016,7,11,20160711,구미도매시장,복분자,복분자(일반),1.0,44,kg,특,3500
2016,7,11,20160711,부산엄궁도매,복분자,복분자(일반),0.5,68,kg,특,2500
2016,7,11,20160711,부산엄궁도매,복분자,복분자(일반),1.0,84,kg,특,4900
2016,7,11,20160711,부산엄궁도매,복분자,복분자(일반),0.5,90,kg,보통,2500
2016,7,11,20160711,광주서부도매,복분자,복분자(일반),5.0,300,kg,특,25000
2016,7,11,20160711,충주도매시장,복분자,복분자(일반),0.5,12,kg,특,2000
2016,7,11,20160711,대전오정도매,복분자,복분자(일반),1.0,3,kg,특,3000
2016,7,11,20160711,대전오정도매,복분자,복분자(일반),3.0,1,kg,특,10100
2016,7,12,20160712,충주도매시장,복분자,복분자(일반),0.5,20,kg,특,2000
2016,7,12,20160712,충주도매시장,복분자,복분자(일반),1.0,4,kg,특,1500
2016,7,12,20160712,부산엄궁도매,복분자,복분자(일반),0.5,173,kg,특,1350
2016,7,12,20160712,부산엄궁도매,복분자,복분자(일반),1.0,57,kg,특,3050
2016,7,12,20160712,구미도매시장,복분자,복분자(일반),1.0,48,kg,특,3233
2016,7,12,20160712,울산도매시장,복분자,복분자(일반),1.0,9,kg,특,3000
2016,7,12,20160712,구미도매시장,복분자,복분자(일반),1.0,29,kg,특,2050
2016,7,13,20160713,부산엄궁도매,복분자,복분자(일반),0.5,34,kg,보통,3600
2016,7,13,20160713,부산엄궁도매,복분자,복분자(일반),1.0,120,kg,특,3750
2016,7,13,20160713,구미도매시장,복분자,복분자(일반),1.0,73,kg,특,1550
2016,7,13,20160713,구미도매시장,복분자,복분자(일반),1.0,27,kg,특,3200
2016,7,14,20160714,부산엄궁도매,복분자,복분자(일반),0.5,45,kg,특,1500
2016,7,14,20160714,부산엄궁도매,복분자,복분자(일반),1.0,164,kg,특,4167
2016,7,14,20160714,울산도매시장,복분자,복분자(일반),1.0,18,kg,특,1500
2016,7,14,20160714,충주도매시장,복분자,복분자(일반),0.5,20,kg,특,2100
2016,7,14,20160714,충주도매시장,복분자,복분자(일반),1.0,2,kg,특,2000
2016,7,14,20160714,구미도매시장,복분자,복분자(일반),1.0,21,kg,특,2800
2016,7,14,20160714,구미도매시장,복분자,복분자(일반),1.0,51,kg,특,3850
2016,7,14,20160714,대구북부도매,복분자,복분자(일반),1.0,66,kg,특,4700
2016,7,15,20160715,구미도매시장,복분자,복분자(일반),1.0,19,kg,특,2200
2016,7,15,20160715,구미도매시장,복분자,복분자(일반),1.0,44,kg,특,3700
2016,7,15,20160715,충주도매시장,복분자,복분자(일반),0.5,16,kg,특,1500
2016,7,15,20160715,부산엄궁도매,복분자,복분자(일반),1.0,196,kg,특,3550
2016,7,15,20160715,부산엄궁도매,복분자,복분자(일반),1.0,38,kg,보통,6100
2016,7,15,20160715,대구북부도매,복분자,복분자(일반),1.0,50,kg,특,6000
2016,7,15,20160715,부산엄궁도매,복분자,복분자(일반),0.5,56,kg,보통,3200
2016,7,15,20160715,대전노은도매,복분자,복분자(일반),12.0,1,kg,특,12000
2016,7,16,20160716,부산엄궁도매,복분자,복분자(일반),1.0,30,kg,보통,5000
2016,7,16,20160716,부산엄궁도매,복분자,복분자(일반),1.0,167,kg,특,4250
2016,7,16,20160716,구미도매시장,복분자,복분자(일반),1.0,55,kg,특,3150
2016,7,16,20160716,대구북부도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,7,16,20160716,안양도매시장,복분자,복분자(일반),1.0,50,kg,특,2500
2016,7,18,20160718,구미도매시장,복분자,복분자(일반),1.0,13,kg,특,3600
2016,7,18,20160718,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,5000
2016,7,18,20160718,부산엄궁도매,복분자,복분자(일반),1.0,113,kg,보통,4300
2016,7,18,20160718,대구북부도매,복분자,복분자(일반),1.0,42,kg,특,5000
2016,7,18,20160718,부산엄궁도매,복분자,복분자(일반),1.0,299,kg,특,3980
2016,7,18,20160718,울산도매시장,복분자,복분자(일반),1.0,15,kg,특,2000
2016,7,18,20160718,구미도매시장,복분자,복분자(일반),1.0,95,kg,특,3100
2016,7,19,20160719,부산엄궁도매,복분자,복분자(일반),1.0,67,kg,보통,4100
2016,7,19,20160719,부산엄궁도매,복분자,복분자(일반),1.0,297,kg,특,3067
2016,7,19,20160719,구미도매시장,복분자,복분자(일반),1.0,89,kg,특,2400
2016,7,19,20160719,구미도매시장,복분자,복분자(일반),1.0,59,kg,특,2900
2016,7,19,20160719,대구북부도매,복분자,복분자(일반),1.0,30,kg,특,5500
2016,7,19,20160719,대구북부도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,7,20,20160720,부산엄궁도매,복분자,복분자(일반),1.0,50,kg,보통,4500
2016,7,20,20160720,구미도매시장,복분자,복분자(일반),1.0,32,kg,특,2950
2016,7,20,20160720,구미도매시장,복분자,복분자(일반),1.0,17,kg,특,3700
2016,7,20,20160720,대구북부도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,7,20,20160720,대구북부도매,복분자,복분자(일반),1.0,46,kg,특,4750
2016,7,20,20160720,부산엄궁도매,복분자,복분자(일반),1.0,160,kg,특,4067
2016,7,21,20160721,부산엄궁도매,복분자,복분자(일반),1.0,219,kg,특,3700
2016,7,21,20160721,부산엄궁도매,복분자,복분자(일반),1.0,85,kg,보통,4550
2016,7,21,20160721,창원팔용도매시장,복분자,복분자(일반),1.0,120,kg,특,3600
2016,7,21,20160721,대구북부도매,복분자,복분자(일반),1.0,40,kg,특,5200
2016,7,21,20160721,충주도매시장,복분자,복분자(일반),0.5,6,kg,특,1500
2016,7,21,20160721,대구북부도매,복분자,복분자(일반),1.0,46,kg,특,3600
2016,7,21,20160721,구미도매시장,복분자,복분자(일반),1.0,24,kg,특,4000
2016,7,21,20160721,대구북부도매,복분자,복분자(일반),1.0,48,kg,특,3750
2016,7,23,20160723,대구북부도매,복분자,복분자(일반),1.0,40,kg,특,3500
2016,7,23,20160723,울산도매시장,복분자,복분자(일반),1.0,12,kg,없음,4000
2016,7,23,20160723,구미도매시장,복분자,복분자(일반),1.0,13,kg,특,2700
2016,7,23,20160723,광주서부도매,복분자,복분자(일반),5.0,300,kg,특,25000
2016,7,23,20160723,부산엄궁도매,복분자,복분자(일반),1.0,98,kg,보통,3200
2016,7,23,20160723,부산엄궁도매,복분자,복분자(일반),1.0,272,kg,특,3800
2016,7,25,20160725,구미도매시장,복분자,복분자(일반),1.0,15,kg,특,3300
2016,7,25,20160725,구미도매시장,복분자,복분자(일반),1.0,34,kg,특,3700
2016,7,25,20160725,인천구월도매,복분자,복분자(일반),2.0,7,kg,특,3500
2016,7,25,20160725,부산엄궁도매,복분자,복분자(일반),1.0,276,kg,특,3580
2016,7,25,20160725,부산엄궁도매,복분자,복분자(일반),1.0,144,kg,보통,3967
2016,7,26,20160726,대구북부도매,복분자,복분자(일반),1.0,40,kg,특,3000
2016,7,26,20160726,부산엄궁도매,복분자,복분자(일반),1.0,65,kg,보통,3600
2016,7,26,20160726,대구북부도매,복분자,복분자(일반),1.0,65,kg,특,3000
2016,7,26,20160726,구미도매시장,복분자,복분자(일반),1.0,6,kg,특,2600
2016,7,26,20160726,부산엄궁도매,복분자,복분자(일반),1.0,176,kg,특,3825
2016,7,26,20160726,구미도매시장,복분자,복분자(일반),1.0,34,kg,특,3600
2016,7,26,20160726,순천도매시장,복분자,복분자(일반),1.0,5,kg,특,7000
2016,7,27,20160727,부산엄궁도매,복분자,복분자(일반),1.0,258,kg,특,3360
2016,7,27,20160727,부산엄궁도매,복분자,복분자(일반),1.0,129,kg,보통,3700
2016,7,27,20160727,구미도매시장,복분자,복분자(일반),1.0,52,kg,특,3150
2016,7,27,20160727,수원도매시장,복분자,복분자(일반),1.4,3,kg,특,10000
2016,7,27,20160727,안동도매시장,복분자,복분자(일반),1.0,39,kg,없음,2600
2016,7,27,20160727,울산도매시장,복분자,복분자(일반),1.0,18,kg,없음,5000
2016,7,27,20160727,인천구월도매,복분자,복분자(일반),1.0,70,kg,특,5000
2016,7,28,20160728,구미도매시장,복분자,복분자(일반),1.0,6,kg,특,3100
2016,7,28,20160728,울산도매시장,복분자,복분자(일반),1.0,15,kg,특,2000
2016,7,28,20160728,부산엄궁도매,복분자,복분자(일반),1.0,47,kg,보통,3500
2016,7,28,20160728,부산엄궁도매,복분자,복분자(일반),1.0,137,kg,특,3700
2016,7,28,20160728,구미도매시장,복분자,복분자(일반),1.0,21,kg,특,2800
2016,7,28,20160728,대전오정도매,복분자,복분자(일반),1.0,20,kg,특,6000
2016,7,29,20160729,부산반여도매,복분자,복분자(일반),1.0,25,kg,특,3000
2016,7,29,20160729,진주도매시장,복분자,복분자(일반),1.0,40,kg,특,2500
2016,7,29,20160729,구미도매시장,복분자,복분자(일반),1.0,30,kg,특,3100
2016,7,29,20160729,대전노은도매,복분자,복분자(일반),2.0,13,kg,특,9000
2016,7,29,20160729,부산엄궁도매,복분자,복분자(일반),1.0,160,kg,보통,3400
2016,7,29,20160729,인천구월도매,복분자,복분자(일반),1.0,66,kg,특,3500
2016,7,29,20160729,대전오정도매,복분자,복분자(일반),2.0,10,kg,특,2000
2016,7,29,20160729,부산엄궁도매,복분자,복분자(일반),1.0,266,kg,특,3340
2016,7,30,20160730,울산도매시장,복분자,복분자(일반),1.0,43,kg,없음,5000
2016,7,30,20160730,부산엄궁도매,복분자,복분자(일반),1.0,154,kg,보통,3100
2016,7,30,20160730,부산엄궁도매,복분자,복분자(일반),1.0,225,kg,특,3467
2016,7,30,20160730,부산반여도매,복분자,복분자(일반),1.0,30,kg,특,2500
2016,7,30,20160730,대전노은도매,복분자,복분자(일반),2.0,10,kg,특,9300
2016,7,30,20160730,구미도매시장,복분자,복분자(일반),1.0,28,kg,특,3100
2016,7,30,20160730,수원도매시장,복분자,복분자(일반),1.5,3,kg,특,9000
2016,8,1,20160801,대전노은도매,복분자,복분자(일반),2.0,8,kg,특,7000
2016,8,1,20160801,부산엄궁도매,복분자,복분자(일반),1.0,120,kg,보통,3100
2016,8,1,20160801,부산반여도매,복분자,복분자(일반),1.0,60,kg,특,2600
2016,8,1,20160801,서울가락도매,복분자,복분자(일반),5.0,2,kg,특,10000
2016,8,1,20160801,안동도매시장,복분자,복분자(일반),1.0,10,kg,없음,3300
2016,8,1,20160801,부산엄궁도매,복분자,복분자(일반),1.0,186,kg,특,3700
2016,8,1,20160801,구미도매시장,복분자,복분자(일반),1.0,45,kg,특,2750
2016,8,2,20160802,부산엄궁도매,복분자,복분자(일반),1.0,298,kg,특,2180
2016,8,2,20160802,부산반여도매,복분자,복분자(일반),1.0,60,kg,특,3000
2016,8,2,20160802,수원도매시장,복분자,복분자(일반),1.5,4,kg,특,7500
2016,8,2,20160802,구미도매시장,복분자,복분자(일반),1.0,20,kg,특,2800
2016,8,2,20160802,안동도매시장,복분자,복분자(일반),1.0,57,kg,없음,2850
2016,8,2,20160802,부산엄궁도매,복분자,복분자(일반),1.0,120,kg,보통,3000
2016,8,2,20160802,구미도매시장,복분자,복분자(일반),1.0,24,kg,특,3600
2016,8,3,20160803,부산반여도매,복분자,복분자(일반),1.0,30,kg,특,3600
2016,8,3,20160803,안동도매시장,복분자,복분자(일반),1.0,17,kg,없음,2800
2016,8,3,20160803,구미도매시장,복분자,복분자(일반),1.0,25,kg,특,3200
2016,8,3,20160803,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3300
2016,8,3,20160803,구미도매시장,복분자,복분자(일반),1.0,18,kg,특,2900
2016,8,3,20160803,부산엄궁도매,복분자,복분자(일반),1.0,115,kg,특,1500
2016,8,4,20160804,안동도매시장,복분자,복분자(일반),1.0,40,kg,없음,2600
2016,8,4,20160804,부산반여도매,복분자,복분자(일반),1.0,34,kg,특,3000
2016,8,4,20160804,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3300
2016,8,4,20160804,부산엄궁도매,복분자,복분자(일반),1.0,97,kg,특,3100
2016,8,5,20160805,구미도매시장,복분자,복분자(일반),1.0,20,kg,특,3200
2016,8,5,20160805,부산반여도매,복분자,복분자(일반),1.0,30,kg,특,3200
2016,8,5,20160805,부산엄궁도매,복분자,복분자(일반),1.0,55,kg,보통,3500
2016,8,5,20160805,부산엄궁도매,복분자,복분자(일반),1.0,71,kg,특,3500
2016,8,5,20160805,수원도매시장,복분자,복분자(일반),1.5,2,kg,특,9000
2016,8,6,20160806,울산도매시장,복분자,복분자(일반),1.0,15,kg,없음,3000
2016,8,6,20160806,구미도매시장,복분자,복분자(일반),1.0,26,kg,특,3300
2016,8,6,20160806,진주도매시장,복분자,복분자(일반),1.0,5,kg,상,4000
2016,8,6,20160806,진주도매시장,복분자,복분자(일반),1.0,6,kg,5등,2500
2016,8,6,20160806,광주서부도매,복분자,복분자(일반),5.0,300,kg,특,25000
2016,8,8,20160808,부산엄궁도매,복분자,복분자(일반),1.0,95,kg,보통,3700
2016,8,8,20160808,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,3800
2016,8,8,20160808,부산엄궁도매,복분자,복분자(일반),1.0,200,kg,특,2350
2016,8,9,20160809,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3300
2016,8,9,20160809,수원도매시장,복분자,복분자(일반),1.5,4,kg,특,6700
2016,8,9,20160809,구미도매시장,복분자,복분자(일반),1.0,11,kg,특,3800
2016,8,9,20160809,부산엄궁도매,복분자,복분자(일반),1.0,107,kg,특,2850
2016,8,10,20160810,수원도매시장,복분자,복분자(일반),1.5,5,kg,특,5000
2016,8,10,20160810,구미도매시장,복분자,복분자(일반),1.0,8,kg,특,3800
2016,8,10,20160810,진주도매시장,복분자,복분자(일반),1.0,5,kg,상,2200
2016,8,10,20160810,진주도매시장,복분자,복분자(일반),1.0,7,kg,5등,1500
2016,8,10,20160810,부산엄궁도매,복분자,복분자(일반),1.0,30,kg,특,3600
2016,8,10,20160810,부산엄궁도매,복분자,복분자(일반),1.0,55,kg,보통,3300
2016,8,11,20160811,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3700
2016,8,11,20160811,부산엄궁도매,복분자,복분자(일반),1.0,75,kg,특,3150
2016,8,12,20160812,대구북부도매,복분자,복분자(일반),1.0,50,kg,특,7000
2016,8,12,20160812,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3800
2016,8,12,20160812,부산엄궁도매,복분자,복분자(일반),1.0,32,kg,특,3500
2016,8,13,20160813,부산엄궁도매,복분자,복분자(일반),1.0,80,kg,보통,3200
2016,8,13,20160813,부산엄궁도매,복분자,복분자(일반),1.0,28,kg,특,3500
2016,8,15,20160815,부산엄궁도매,복분자,복분자(일반),1.0,55,kg,특,3200
2016,8,15,20160815,부산엄궁도매,복분자,복분자(일반),1.0,90,kg,보통,3200
2016,8,15,20160815,구미도매시장,복분자,복분자(일반),1.0,10,kg,특,3300
2016,8,16,20160816,수원도매시장,복분자,복분자(일반),1.6,4,kg,특,6000
2016,8,17,20160817,부산엄궁도매,복분자,복분자(일반),1.0,55,kg,보통,3300
2016,8,20,20160820,부산반여도매,복분자,복분자(일반),1.0,30,kg,특,5000
2016,8,24,20160824,인천구월도매,복분자,복분자(일반),1.0,66,kg,특,6400
2016,9,3,20160903,대전노은도매,복분자,복분자(일반),5.0,2,kg,없음,90000
2016,9,10,20160910,울산도매시장,복분자,복분자(일반),5.0,3,kg,없음,15000
2017,5,12,20170512,진주도매시장,복분자,복분자(일반),1.0,7,kg,특,9000
2017,5,13,20170513,부산엄궁도매,복분자,복분자(일반),0.5,70,kg,보통,4100
2017,5,15,20170515,진주도매시장,복분자,복분자(일반),1.0,6,kg,특,11000
2017,5,17,20170517,창원팔용도매시장,복분자,복분자(일반),1.0,4,kg,특,9100
2017,5,19,20170519,창원팔용도매시장,복분자,복분자(일반),1.0,8,kg,특,10200
2017,5,23,20170523,부산엄궁도매,복분자,복분자(일반),0.5,57,kg,보통,4200
2017,5,24,20170524,창원팔용도매시장,복분자,복분자(일반),1.0,11,kg,특,9100
2017,5,24,20170524,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,3600
2017,5,24,20170524,대구북부도매,복분자,복분자(일반),1.0,4,kg,특,15000
2017,5,25,20170525,창원내서도매시장,복분자,복분자(일반),1.0,2,kg,특,9000
2017,5,25,20170525,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,3300
2017,5,26,20170526,창원내서도매시장,복분자,복분자(일반),1.0,7,kg,특,8000
2017,5,26,20170526,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,2600
2017,5,27,20170527,창원팔용도매시장,복분자,복분자(일반),1.0,9,kg,특,9300
2017,5,27,20170527,대구북부도매,복분자,복분자(일반),1.0,5,kg,특,7500
2017,5,27,20170527,대구북부도매,복분자,복분자(일반),1.0,12,kg,특,10000
2017,5,29,20170529,창원내서도매시장,복분자,복분자(일반),1.0,10,kg,특,10000
2017,5,30,20170530,부산엄궁도매,복분자,복분자(일반),0.5,50,kg,보통,3500
2017,5,30,20170530,부산반여도매,복분자,복분자(일반),0.5,35,kg,특,3500
2017,5,31,20170531,창원내서도매시장,복분자,복분자(일반),1.0,20,kg,특,10000
2017,5,31,20170531,부산엄궁도매,복분자,복분자(일반),0.5,75,kg,보통,3000
2017,5,31,20170531,부산반여도매,복분자,복분자(일반),0.5,50,kg,특,2200
2017,6,1,20170601,부산엄궁도매,복분자,복분자(일반),0.5,75,kg,보통,3000
2017,6,2,20170602,창원내서도매시장,복분자,복분자(일반),1.0,19,kg,특,10000
2017,6,2,20170602,창원내서도매시장,복분자,복분자(일반),1.0,4,kg,등외,1000
2017,6,2,20170602,부산엄궁도매,복분자,복분자(일반),0.5,104,kg,보통,2800
2017,6,2,20170602,대구북부도매,복분자,복분자(일반),1.0,10,kg,특,8600
2017,6,3,20170603,대전오정도매,복분자,복분자(일반),0.5,200,kg,없음,4300
2017,6,3,20170603,구미도매시장,복분자,복분자(일반),1.0,1,kg,특,10400
2017,6,3,20170603,창원내서도매시장,복분자,복분자(일반),1.0,15,kg,특,10000
2017,6,3,20170603,부산반여도매,복분자,복분자(일반),1.0,1,kg,특,9000
2017,6,3,20170603,부산엄궁도매,복분자,복분자(일반),0.5,66,kg,보통,2800
2017,6,5,20170605,대전오정도매,복분자,복분자(일반),0.5,100,kg,없음,4300
2017,6,5,20170605,구미도매시장,복분자,복분자(일반),1.0,10,kg,특,10200
2017,6,5,20170605,진주도매시장,복분자,복분자(일반),1.0,11,kg,특,10000
2017,6,5,20170605,울산도매시장,복분자,복분자(일반),1.0,13,kg,특,8867
2017,6,5,20170605,부산엄궁도매,복분자,복분자(일반),0.5,120,kg,보통,2700
2017,6,5,20170605,부산반여도매,복분자,복분자(일반),1.0,4,kg,특,9500
2017,6,6,20170606,창원팔용도매시장,복분자,복분자(일반),1.0,30,kg,특,7467
2017,6,6,20170606,창원팔용도매시장,복분자,복분자(일반),0.5,3,kg,특,5000
2017,6,6,20170606,울산도매시장,복분자,복분자(일반),1.0,10,kg,특,10400
2017,6,6,20170606,창원팔용도매시장,복분자,복분자(일반),1.0,32,kg,특,9100
2017,6,6,20170606,순천도매시장,복분자,복분자(일반),1.0,18,kg,특,12000
2017,6,6,20170606,구미도매시장,복분자,복분자(일반),1.0,3,kg,특,10500
2017,6,6,20170606,창원내서도매시장,복분자,복분자(일반),1.0,7,kg,특,10000
2017,6,6,20170606,부산엄궁도매,복분자,복분자(일반),0.5,12,kg,특,2850
2017,6,6,20170606,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,2800
2017,6,6,20170606,부산반여도매,복분자,복분자(일반),1.0,1,kg,특,8000
2017,6,6,20170606,부산반여도매,복분자,복분자(일반),0.5,3,kg,특,3600
2017,6,7,20170607,안양도매시장,복분자,복분자(일반),4.0,5,kg,특,40000
2017,6,7,20170607,울산도매시장,복분자,복분자(일반),1.0,19,kg,특,10367
2017,6,7,20170607,구미도매시장,복분자,복분자(일반),1.0,34,kg,특,10100
2017,6,7,20170607,창원내서도매시장,복분자,복분자(일반),1.0,42,kg,특,9100
2017,6,7,20170607,창원내서도매시장,복분자,복분자(일반),0.5,8,kg,특,5000
2017,6,7,20170607,창원내서도매시장,복분자,복분자(일반),1.0,10,kg,특,10000
2017,6,7,20170607,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,특,8500
2017,6,7,20170607,서울가락도매,복분자,복분자(일반),1.0,287,kg,특,8233
2017,6,7,20170607,부산반여도매,복분자,복분자(일반),0.5,1,kg,특,3000
2017,6,8,20170608,구미도매시장,복분자,복분자(일반),1.0,27,kg,특,8350
2017,6,8,20170608,순천도매시장,복분자,복분자(일반),1.0,19,kg,특,11333
2017,6,8,20170608,창원내서도매시장,복분자,복분자(일반),0.5,15,kg,특,5200
2017,6,8,20170608,진주도매시장,복분자,복분자(일반),1.0,18,kg,특,10200
2017,6,8,20170608,창원내서도매시장,복분자,복분자(일반),1.0,15,kg,특,10500
2017,6,8,20170608,울산도매시장,복분자,복분자(일반),1.0,11,kg,특,9000
2017,6,8,20170608,대구북부도매,복분자,복분자(일반),1.0,1,kg,특,5000
2017,6,8,20170608,부산반여도매,복분자,복분자(일반),1.0,3,kg,특,10000
2017,6,9,20170609,구리도매시장,복분자,복분자(일반),1.0,120,kg,없음,12000
2017,6,9,20170609,울산도매시장,복분자,복분자(일반),1.0,26,kg,특,9400
2017,6,9,20170609,창원팔용도매시장,복분자,복분자(일반),1.0,4,kg,특,8800
2017,6,9,20170609,구미도매시장,복분자,복분자(일반),1.0,69,kg,특,7075
2017,6,9,20170609,창원팔용도매시장,복분자,복분자(일반),0.5,10,kg,특,4100
2017,6,9,20170609,진주도매시장,복분자,복분자(일반),1.0,5,kg,특,9500
2017,6,9,20170609,창원내서도매시장,복분자,복분자(일반),1.0,5,kg,특,9000
2017,6,9,20170609,창원내서도매시장,복분자,복분자(일반),0.5,21,kg,특,4500
2017,6,9,20170609,창원내서도매시장,복분자,복분자(일반),1.0,31,kg,특,9500
2017,6,9,20170609,창원내서도매시장,복분자,복분자(일반),0.5,14,kg,특,5300
2017,6,9,20170609,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,10200
2017,6,9,20170609,부산엄궁도매,복분자,복분자(일반),0.5,100,kg,보통,2900
2017,6,9,20170609,서울가락도매,복분자,복분자(일반),0.5,3,kg,특,8000
2017,6,9,20170609,서울가락도매,복분자,복분자(일반),1.0,193,kg,특,9750
2017,6,9,20170609,인천구월도매,복분자,복분자(일반),1.0,285,kg,특,9500
2017,6,9,20170609,대구북부도매,복분자,복분자(일반),1.0,2,kg,특,5000
2017,6,9,20170609,부산반여도매,복분자,복분자(일반),1.0,4,kg,특,9000
2017,6,10,20170610,대전오정도매,복분자,복분자(일반),2.0,2,kg,없음,18500
2017,6,10,20170610,안양도매시장,복분자,복분자(일반),4.0,30,kg,특,36000
2017,6,10,20170610,순천도매시장,복분자,복분자(일반),1.0,28,kg,특,11000
2017,6,10,20170610,구미도매시장,복분자,복분자(일반),1.0,35,kg,특,7250
2017,6,10,20170610,창원내서도매시장,복분자,복분자(일반),1.0,10,kg,특,8000
2017,6,10,20170610,창원내서도매시장,복분자,복분자(일반),0.5,37,kg,특,5000
2017,6,10,20170610,구미도매시장,복분자,복분자(일반),1.0,13,kg,특,9000
2017,6,10,20170610,창원팔용도매시장,복분자,복분자(일반),0.5,23,kg,특,4900
2017,6,10,20170610,구리도매시장,복분자,복분자(일반),1.0,235,kg,없음,8900
2017,6,10,20170610,부산엄궁도매,복분자,복분자(일반),0.5,10,kg,특,5600
2017,6,10,20170610,부산엄궁도매,복분자,복분자(일반),0.5,90,kg,보통,2800
2017,6,10,20170610,서울가락도매,복분자,복분자(일반),1.0,482,kg,특,8972
2017,6,10,20170610,서울가락도매,복분자,복분자(일반),0.5,34,kg,특,6750
2017,6,10,20170610,인천삼산도매,복분자,복분자(일반),1.0,311,kg,특,8625
2017,6,10,20170610,부산반여도매,복분자,복분자(일반),1.0,15,kg,특,9200
2017,6,10,20170610,부산반여도매,복분자,복분자(일반),1.0,3,kg,특,10500
2017,6,10,20170610,부산반여도매,복분자,복분자(일반),0.5,3,kg,특,3400
2017,6,12,20170612,구리도매시장,복분자,복분자(일반),500.0,215,g,없음,7457
2017,6,12,20170612,안양도매시장,복분자,복분자(일반),4.0,50,kg,특,36000
2017,6,12,20170612,광주각화도매,복분자,복분자(일반),2.0,18,kg,특,16000
2017,6,12,20170612,대전오정도매,복분자,복분자(일반),2.0,11,kg,없음,18100
2017,6,12,20170612,대전노은도매,복분자,복분자(일반),2.0,4,kg,특,22500
2017,6,12,20170612,대전오정도매,복분자,복분자(일반),1.0,8,kg,특,12000
